datetime,latitude,longitude,magnitude,location
2019-02-05 13:51:36.112496+00:00,4.776618481,95.98097992,3.165478935,"Northern Sumatra, Indonesia"
2019-02-05 16:30:12.121890+00:00,-0.3257354796,98.24240112,2.397627543,"Southern Sumatra, Indonesia"
2019-02-05 16:47:43.295028+00:00,-0.4779539108,98.02141571,3.902194092,"Southern Sumatra, Indonesia"
2019-02-05 19:11:22.716628+00:00,-0.5253082514,98.35037231,3.399828767,"Southern Sumatra, Indonesia"
2019-02-06 02:26:58.368120+00:00,-5.10201931,102.4822464,3.226833548,"Southern Sumatra, Indonesia"
2019-02-06 05:48:50.515205+00:00,-8.349024773,103.846077,4.670806212,"Southwest of Sumatra, Indonesia"
2019-02-06 09:36:00.372287+00:00,1.618292451,97.52815247,3.151672348,"Northern Sumatra, Indonesia"
2019-02-06 14:24:14.374704+00:00,-2.954281807,99.95558167,3.816395105,"Southern Sumatra, Indonesia"
2019-02-07 10:48:46.119755+00:00,-0.5733019114,97.26207733,3.404070463,"Southwest of Sumatra, Indonesia"
2019-02-07 16:38:24.710496+00:00,-6.962347984,103.8465195,3.695751602,"Southwest of Sumatra, Indonesia"
2019-02-07 16:40:59.581202+00:00,0.4055938423,98.5149765,2.859526986,"Northern Sumatra, Indonesia"
2019-02-07 23:21:20.863164+00:00,-5.392547607,103.3242111,3.413194779,"Southern Sumatra, Indonesia"
2019-02-08 01:05:42.076496+00:00,-0.5185536742,98.07572937,2.95653793,"Southern Sumatra, Indonesia"
2019-02-08 01:32:54.015265+00:00,2.413622618,98.9884491,3.4931805,"Northern Sumatra, Indonesia"
2019-02-08 06:11:20.225886+00:00,0.2746457458,98.39916229,3.445846838,"Northern Sumatra, Indonesia"
2019-02-08 06:11:20.398574+00:00,0.2396492362,98.40584564,3.540002618,"Northern Sumatra, Indonesia"
2019-02-08 22:25:35.927565+00:00,1.207686901,96.96670532,3.981196616,Off West Coast of Northern Sumatra
2019-02-09 04:31:24.316931+00:00,-5.153602123,102.9640732,2.829440206,"Southern Sumatra, Indonesia"
2019-02-09 07:59:52.886582+00:00,-3.63523531,101.678299,3.210812417,"Southern Sumatra, Indonesia"
2019-02-09 09:21:57.402889+00:00,5.433108807,95.70545959,4.286953794,"Northern Sumatra, Indonesia"
2019-02-09 19:59:29.132808+00:00,0.2222058177,98.36504364,3.471168299,"Northern Sumatra, Indonesia"
2019-02-10 14:08:59.371115+00:00,-4.543460369,101.5720139,4.181746826,"Southern Sumatra, Indonesia"
2019-02-10 14:17:24.634920+00:00,-4.57228899,101.5525208,4.171470795,"Southern Sumatra, Indonesia"
2019-02-11 05:10:01.044201+00:00,0.4287298024,98.31098175,3.13987695,"Northern Sumatra, Indonesia"
2019-02-11 10:25:14.861772+00:00,-3.855075836,102.4463577,2.963209285,"Southern Sumatra, Indonesia"
2019-02-11 10:32:49.446063+00:00,-4.356255054,102.3834305,4.061235935,"Southern Sumatra, Indonesia"
2019-02-11 15:50:34.931410+00:00,4.689483166,95.68406677,3.43199219,"Northern Sumatra, Indonesia"
2019-02-12 18:31:25.404523+00:00,-2.964001656,100.0304947,3.883756361,"Southern Sumatra, Indonesia"
2019-02-12 18:39:34.906108+00:00,-2.971007824,100.0497818,3.113000271,"Southern Sumatra, Indonesia"
2019-02-13 03:25:17.160264+00:00,2.405956268,99.17095184,3.249235269,"Northern Sumatra, Indonesia"
2019-02-13 06:18:37.174953+00:00,0.8191379309,97.37284851,4.227533359,"Northern Sumatra, Indonesia"
2019-02-13 06:26:07.609626+00:00,0.7539160848,97.29575348,3.815625895,"Northern Sumatra, Indonesia"
2019-02-13 12:23:37.762100+00:00,-0.2164139003,99.75624084,3.291698992,"Southern Sumatra, Indonesia"
2019-02-13 19:26:37.144496+00:00,-5.978148937,103.9615707,2.930781518,"Southern Sumatra, Indonesia"
2019-02-15 03:27:36.652075+00:00,3.974861383,95.82254791,3.11922139,Off West Coast of Northern Sumatra
2019-02-15 05:13:54.157817+00:00,0.9008304477,99.85542297,3.37843798,"Northern Sumatra, Indonesia"
2019-02-16 01:27:13.896287+00:00,-4.219679832,102.2012329,4.798346059,"Southern Sumatra, Indonesia"
2019-02-16 03:00:20.435675+00:00,0.875543654,96.88899231,3.782182052,Off West Coast of Northern Sumatra
2019-02-18 10:00:20.156966+00:00,0.06011327356,98.77377319,3.042726902,"Northern Sumatra, Indonesia"
2019-02-18 19:39:23.653356+00:00,-4.665596485,102.1312027,3.451573022,"Southern Sumatra, Indonesia"
2019-02-18 22:11:38.033093+00:00,2.178983212,96.05835724,4.034642457,"Northern Sumatra, Indonesia"
2019-02-19 03:40:42.052889+00:00,-2.916095495,99.94718933,2.874283113,"Southern Sumatra, Indonesia"
2019-02-19 18:46:41.197215+00:00,-6.501245499,101.7251282,5.051210841,"Southwest of Sumatra, Indonesia"
2019-02-20 01:24:18.458011+00:00,-3.656041622,101.5312881,3.849437004,"Southern Sumatra, Indonesia"
2019-02-20 05:12:46.456233+00:00,-4.926217079,102.7631836,2.867615323,"Southern Sumatra, Indonesia"
2019-02-20 07:01:39.601879+00:00,-5.337526321,103.255722,3.292481935,"Southern Sumatra, Indonesia"
2019-02-20 13:04:02.458412+00:00,0.7390398383,97.21496582,3.432615728,"Northern Sumatra, Indonesia"
2019-02-20 17:51:40.935998+00:00,-3.5018363,100.8357086,4.145279316,"Southern Sumatra, Indonesia"
2019-02-20 18:08:47.071218+00:00,0.9130449295,97.81222534,2.334266574,"Northern Sumatra, Indonesia"
2019-02-21 07:22:37.999746+00:00,-3.374613285,102.8848724,3.49138235,"Southern Sumatra, Indonesia"
2019-02-22 02:42:30.584755+00:00,3.769480228,95.69525146,3.54063872,Off West Coast of Northern Sumatra
2019-02-22 04:57:31.002250+00:00,-8.008528709,103.8083878,3.802553014,"Southwest of Sumatra, Indonesia"
2019-02-22 07:12:57.308301+00:00,1.048405409,99.59989929,3.607751301,"Northern Sumatra, Indonesia"
2019-02-22 15:43:11.548717+00:00,0.1731726378,100.3892975,4.275080637,"Northern Sumatra, Indonesia"
2019-02-22 17:56:41.080251+00:00,0.1414623111,100.2429581,3.839435596,"Northern Sumatra, Indonesia"
2019-02-23 00:52:42.331226+00:00,4.682107449,96.16884613,2.912114108,"Northern Sumatra, Indonesia"
2019-02-23 01:58:26.527064+00:00,1.722488403,99.12937164,3.812715409,"Northern Sumatra, Indonesia"
2019-02-23 17:55:01.784927+00:00,3.406906843,98.00855255,3.357303928,"Northern Sumatra, Indonesia"
2019-02-23 22:26:23.816360+00:00,3.853188753,95.82585144,3.484239985,Off West Coast of Northern Sumatra
2019-02-24 03:06:41.735659+00:00,-5.892282009,102.8516922,3.793972578,"Southern Sumatra, Indonesia"
2019-02-24 10:52:04.633950+00:00,-2.896383524,100.000145,3.293655193,"Southern Sumatra, Indonesia"
2019-02-24 18:46:47.276979+00:00,-5.735492229,103.8605194,3.481758497,"Southern Sumatra, Indonesia"
2019-02-25 00:13:44.736921+00:00,3.879702568,95.64516449,3.339276178,Off West Coast of Northern Sumatra
2019-02-25 00:52:57.185865+00:00,-6.673974037,101.4974136,4.088269725,"Southwest of Sumatra, Indonesia"
2019-02-25 06:39:11.789256+00:00,-3.092360258,102.9833145,4.20489264,"Southern Sumatra, Indonesia"
2019-02-25 20:00:22.572678+00:00,-5.885128975,104.9507141,2.844422134,"Southern Sumatra, Indonesia"
2019-02-25 22:50:46.593148+00:00,-5.790507793,103.3556747,3.691730001,"Southern Sumatra, Indonesia"
2019-02-26 13:46:39.736857+00:00,-0.3668231666,98.54811096,3.850339258,"Southern Sumatra, Indonesia"
2019-02-26 20:23:23.653430+00:00,0.7288418412,98.38963318,3.840336034,"Northern Sumatra, Indonesia"
2019-02-27 11:00:34.264155+00:00,3.327096224,95.78833008,3.348173685,Off West Coast of Northern Sumatra
2019-02-27 18:54:58.083822+00:00,-1.39010632,101.5780487,4.265477654,"Southern Sumatra, Indonesia"
2019-02-27 19:44:13.038623+00:00,-1.428560495,101.4605637,4.272068393,"Southern Sumatra, Indonesia"
2019-02-27 23:27:05.219387+00:00,-1.384015083,101.506012,5.254303917,"Southern Sumatra, Indonesia"
2019-03-01 08:04:49.766800+00:00,5.468392849,95.45012665,2.977851587,"Northern Sumatra, Indonesia"
2019-03-01 17:31:48.233389+00:00,3.97189784,96.28397369,3.397584241,"Northern Sumatra, Indonesia"
2019-03-02 14:07:11.166561+00:00,-3.729302406,101.6404495,3.439285476,"Southern Sumatra, Indonesia"
2019-03-02 20:38:47.825575+00:00,1.505485296,99.56879425,4.105774641,"Northern Sumatra, Indonesia"
2019-03-02 22:30:30.871439+00:00,1.149176002,97.0088501,4.18475315,"Northern Sumatra, Indonesia"
2019-03-03 12:59:30.048257+00:00,-6.335485935,103.3143082,3.982896005,"Southwest of Sumatra, Indonesia"
2019-03-05 10:00:06.598949+00:00,4.282464027,96.23139191,3.142837874,"Northern Sumatra, Indonesia"
2019-03-06 01:56:56.442519+00:00,0.7452074289,97.72986603,3.180294848,"Northern Sumatra, Indonesia"
2019-03-07 12:19:42.300255+00:00,4.795545578,96.13523865,2.923240152,"Northern Sumatra, Indonesia"
2019-03-07 23:19:51.321610+00:00,0.4024996459,98.36676788,2.857622323,"Northern Sumatra, Indonesia"
2019-03-07 23:40:39.945629+00:00,-2.301194668,100.7237625,3.614505981,"Southern Sumatra, Indonesia"
2019-03-08 00:05:17.120432+00:00,0.8493004441,100.2005081,3.80235509,"Northern Sumatra, Indonesia"
2019-03-08 11:14:00.436516+00:00,-1.294657946,99.72792816,3.646603244,"Southern Sumatra, Indonesia"
2019-03-08 19:10:29.331902+00:00,1.451249242,98.88710022,3.704931503,"Northern Sumatra, Indonesia"
2019-03-08 19:58:59.609997+00:00,0.2964678109,98.55717468,3.169481094,"Northern Sumatra, Indonesia"
2019-03-09 01:42:57.167961+00:00,-4.646212101,102.046936,3.900362772,"Southern Sumatra, Indonesia"
2019-03-09 04:30:18.054482+00:00,2.259439468,98.94578552,3.056727124,"Northern Sumatra, Indonesia"
2019-03-10 08:02:26.567245+00:00,1.108840942,95.29157257,4.308188259,Off West Coast of Northern Sumatra
2019-03-10 15:02:00.380239+00:00,-1.157602549,95.07872009,4.30004847,"Southwest of Sumatra, Indonesia"
2019-03-11 11:59:19.034379+00:00,1.861201167,97.4728241,3.047551326,"Northern Sumatra, Indonesia"
2019-03-11 13:26:25.028017+00:00,1.92856729,97.89929199,,"Northern Sumatra, Indonesia"
2019-03-11 16:34:29.489659+00:00,1.090534925,98.80049133,,"Northern Sumatra, Indonesia"
2019-03-12 13:00:07.108104+00:00,2.642216444,99.09725189,3.74181304,"Northern Sumatra, Indonesia"
2019-03-12 20:36:48.754923+00:00,-6.373865128,103.7255325,3.066142424,"Southwest of Sumatra, Indonesia"
2019-03-12 23:44:12.047627+00:00,-6.78226757,103.8867416,3.90119258,"Southwest of Sumatra, Indonesia"
2019-03-12 23:47:00.686549+00:00,-2.153939486,102.0834656,3.984737098,"Southern Sumatra, Indonesia"
2019-03-13 08:37:58.910324+00:00,1.121920347,97.0166626,3.61147982,"Northern Sumatra, Indonesia"
2019-03-13 08:45:09.106023+00:00,4.318326473,96.51654053,3.042429704,"Northern Sumatra, Indonesia"
2019-03-13 13:39:46.371283+00:00,1.167108178,97.08213043,3.239370282,"Northern Sumatra, Indonesia"
2019-03-13 19:11:27.191144+00:00,-5.964075089,104.6709137,3.128125775,"Southern Sumatra, Indonesia"
2019-03-13 20:52:06.686495+00:00,2.117491722,96.16595459,2.780081542,"Northern Sumatra, Indonesia"
2019-03-13 21:25:07.075575+00:00,3.133368969,97.16582489,3.409523604,"Northern Sumatra, Indonesia"
2019-03-14 02:43:29.933475+00:00,1.730871797,99.26232147,3.317953386,"Northern Sumatra, Indonesia"
2019-03-14 07:11:50.638396+00:00,-4.901490688,102.3546829,3.403771463,"Southern Sumatra, Indonesia"
2019-03-14 15:34:12.585304+00:00,-1.80732131,100.6179428,3.192011406,"Southern Sumatra, Indonesia"
2019-03-14 17:26:39.731801+00:00,-3.75105691,98.9344101,4.034413286,"Southwest of Sumatra, Indonesia"
2019-03-14 19:27:07.177266+00:00,-2.870123863,101.2909317,4.101132418,"Southern Sumatra, Indonesia"
2019-03-14 23:20:19.444157+00:00,4.845310211,96.05659485,3.60787076,"Northern Sumatra, Indonesia"
2019-03-15 08:46:29.865064+00:00,4.826066494,96.06702423,2.923263844,"Northern Sumatra, Indonesia"
2019-03-15 17:59:52.717194+00:00,-5.495152473,102.8219452,3.297692899,"Southern Sumatra, Indonesia"
2019-03-16 22:29:29.634598+00:00,-3.2976408,101.8687286,,"Southern Sumatra, Indonesia"
2019-03-17 00:05:46.486647+00:00,2.208227396,96.15473938,4.360363474,"Northern Sumatra, Indonesia"
2019-03-17 13:24:54.595161+00:00,-2.611351013,101.6873474,3.226786859,"Southern Sumatra, Indonesia"
2019-03-18 04:21:31.498065+00:00,0.359532088,100.1266327,3.62613145,"Northern Sumatra, Indonesia"
2019-03-18 11:44:42.539087+00:00,-5.645876408,103.9684448,3.407947174,"Southern Sumatra, Indonesia"
2019-03-18 22:34:43.466139+00:00,4.775113583,96.00956726,3.094866397,"Northern Sumatra, Indonesia"
2019-03-19 02:39:31.637208+00:00,1.253636122,98.80524445,3.287618465,"Northern Sumatra, Indonesia"
2019-03-19 03:47:38.835059+00:00,-0.2627265155,99.16637421,3.355245995,"Southern Sumatra, Indonesia"
2019-03-19 11:49:20.851563+00:00,-4.282604694,102.2921295,3.130184148,"Southern Sumatra, Indonesia"
2019-03-19 12:52:53.209188+00:00,-3.378331423,102.8527679,3.156573871,"Southern Sumatra, Indonesia"
2019-03-19 13:03:08.967145+00:00,-0.4969433248,100.3246155,3.220576872,"Southern Sumatra, Indonesia"
2019-03-19 18:17:20.539223+00:00,-0.5170606971,100.2930679,4.239501081,"Southern Sumatra, Indonesia"
2019-03-19 18:36:31.521924+00:00,-0.502192378,100.2910919,3.166283838,"Southern Sumatra, Indonesia"
2019-03-19 19:03:36.750524+00:00,-0.5031290054,100.3022842,2.591897696,"Southern Sumatra, Indonesia"
2019-03-19 19:39:46.028992+00:00,0.4033060968,98.57704163,2.833360762,"Northern Sumatra, Indonesia"
2019-03-20 22:40:01.020063+00:00,-4.474220276,102.6116714,3.568725175,"Southern Sumatra, Indonesia"
2019-03-21 12:23:27.119051+00:00,-3.585564137,101.6161652,3.54228191,"Southern Sumatra, Indonesia"
2019-03-22 07:04:09.395768+00:00,0.3145231307,98.60975647,3.200082851,"Northern Sumatra, Indonesia"
2019-03-22 07:22:08.753444+00:00,2.315580845,95.68714142,3.720283262,Off West Coast of Northern Sumatra
2019-03-22 18:01:20.296724+00:00,0.8703652024,98.30361176,2.827087084,"Northern Sumatra, Indonesia"
2019-03-22 23:46:51.330524+00:00,0.2125341743,98.63056946,2.902361101,"Northern Sumatra, Indonesia"
2019-03-22 23:56:09.553213+00:00,3.745192528,96.48220825,2.621708082,"Northern Sumatra, Indonesia"
2019-03-23 00:44:23.146963+00:00,-4.672451496,102.0602798,3.310906917,"Southern Sumatra, Indonesia"
2019-03-23 08:02:17.430223+00:00,-4.510084152,102.475975,,"Southern Sumatra, Indonesia"
2019-03-23 09:15:22.650309+00:00,4.337406158,96.51150513,2.70103887,"Northern Sumatra, Indonesia"
2019-03-24 16:03:24.384406+00:00,1.247779727,99.89424896,4.171065586,"Northern Sumatra, Indonesia"
2019-03-24 19:12:14.382949+00:00,2.810082912,98.88204193,3.366428582,"Northern Sumatra, Indonesia"
2019-03-24 22:02:10.112758+00:00,0.4017669261,99.47211456,3.956394759,"Northern Sumatra, Indonesia"
2019-03-25 06:05:11.304370+00:00,-5.282295227,102.4125595,4.807011045,"Southern Sumatra, Indonesia"
2019-03-25 14:30:33.829247+00:00,4.625803947,95.01807404,4.01319431,"Northern Sumatra, Indonesia"
2019-03-26 09:59:56.301736+00:00,1.597416997,99.43241119,3.285248851,"Northern Sumatra, Indonesia"
2019-03-27 04:04:41.773873+00:00,-7.320099354,103.4466248,3.971290902,"Southwest of Sumatra, Indonesia"
2019-03-27 15:08:24.844340+00:00,-0.4915771484,100.2979279,2.932282188,"Southern Sumatra, Indonesia"
2019-03-27 19:34:18.801539+00:00,-5.972922325,102.5716629,4.610404223,"Southern Sumatra, Indonesia"
2019-03-27 22:40:41.942224+00:00,-0.088100411,97.88861847,3.218317297,"Southwest of Sumatra, Indonesia"
2019-03-29 07:17:34.900031+00:00,2.34084177,98.99416351,3.714790803,"Northern Sumatra, Indonesia"
2019-03-30 18:45:38.888919+00:00,-4.27172327,102.4438629,3.802742582,"Southern Sumatra, Indonesia"
2019-03-31 01:11:38.202965+00:00,-2.698338985,101.0055313,3.972343201,"Southern Sumatra, Indonesia"
2019-03-31 09:10:47.116494+00:00,4.894632339,96.09705353,3.227221329,"Northern Sumatra, Indonesia"
2019-03-31 18:31:19.000458+00:00,2.111519575,97.77192688,4.474309261,"Northern Sumatra, Indonesia"
2019-03-31 20:08:08.338363+00:00,1.716971278,99.28424072,2.76325455,"Northern Sumatra, Indonesia"
2019-04-01 23:01:39.967145+00:00,-4.861241817,103.0188141,3.772901512,"Southern Sumatra, Indonesia"
2019-04-02 11:14:26.506149+00:00,-5.182816982,104.5648575,3.837980465,"Southern Sumatra, Indonesia"
2019-04-03 14:13:28.487713+00:00,0.4306211472,98.61006927,3.199960418,"Northern Sumatra, Indonesia"
2019-04-04 04:58:22.018890+00:00,-3.814536095,100.9822769,4.059595432,"Southern Sumatra, Indonesia"
2019-04-05 00:42:34.407686+00:00,1.963430643,98.9671936,3.625865982,"Northern Sumatra, Indonesia"
2019-04-05 02:18:40.000015+00:00,-5.248117924,103.3602295,2.719910276,"Southern Sumatra, Indonesia"
2019-04-06 18:25:07.431354+00:00,-2.746743679,101.2344513,3.651379125,"Southern Sumatra, Indonesia"
2019-04-07 16:50:16.282046+00:00,-6.641057491,103.4280243,4.528371518,"Southwest of Sumatra, Indonesia"
2019-04-08 18:54:28.265019+00:00,-6.514102459,101.9273911,3.543178484,"Southwest of Sumatra, Indonesia"
2019-04-08 19:12:44.831408+00:00,0.7376016974,97.37786865,2.814073425,"Northern Sumatra, Indonesia"
2019-04-08 21:24:14.325085+00:00,-0.6670920849,100.04142,3.588662374,"Southern Sumatra, Indonesia"
2019-04-09 01:09:00.375285+00:00,0.2154667228,98.50441742,4.466732591,"Northern Sumatra, Indonesia"
2019-04-09 06:44:17.366142+00:00,-5.764532089,103.5802689,3.485141345,"Southern Sumatra, Indonesia"
2019-04-09 08:36:04.734236+00:00,0.3470782638,97.98200226,3.425540549,"Northern Sumatra, Indonesia"
2019-04-09 09:32:13.427721+00:00,3.889992476,96.01301575,2.914482352,"Northern Sumatra, Indonesia"
2019-04-09 11:55:49.502981+00:00,1.901223898,98.97918701,3.623520338,"Northern Sumatra, Indonesia"
2019-04-09 18:32:59.474029+00:00,-3.656621456,101.730545,3.93145263,"Southern Sumatra, Indonesia"
2019-04-10 06:59:14.979962+00:00,-6.760965347,103.8972168,3.693293416,"Southwest of Sumatra, Indonesia"
2019-04-10 07:12:24.430834+00:00,-5.299860477,104.1493759,3.585454774,"Southern Sumatra, Indonesia"
2019-04-11 03:56:30.934405+00:00,4.553713799,99.12004852,4.169829374,"Northern Sumatra, Indonesia"
2019-04-11 20:14:23.873074+00:00,-5.310713768,102.4823761,2.698697634,"Southern Sumatra, Indonesia"
2019-04-11 23:23:44.734573+00:00,-5.134188175,103.6903992,2.948962915,"Southern Sumatra, Indonesia"
2019-04-12 03:48:16.394950+00:00,-3.730209589,101.9307175,4.402930376,"Southern Sumatra, Indonesia"
2019-04-13 12:04:00.970792+00:00,-5.117015839,101.4695969,4.723261588,"Southwest of Sumatra, Indonesia"
2019-04-14 03:41:09.138805+00:00,-2.18163681,100.6573639,3.21167653,"Southern Sumatra, Indonesia"
2019-04-14 13:41:31.497016+00:00,0.5667669177,97.9197998,3.023857205,"Northern Sumatra, Indonesia"
2019-04-14 15:21:39.575917+00:00,-4.282650471,102.230545,3.46026491,"Southern Sumatra, Indonesia"
2019-04-15 16:37:40.127951+00:00,4.147352219,96.39969635,2.703075216,"Northern Sumatra, Indonesia"
2019-04-15 17:57:04.098872+00:00,2.430817127,95.69535828,3.894389184,Off West Coast of Northern Sumatra
2019-04-15 19:48:08.069983+00:00,2.972506285,98.61682892,2.845034058,"Northern Sumatra, Indonesia"
2019-04-15 23:41:10.028788+00:00,1.032189608,97.42737579,3.194597229,"Northern Sumatra, Indonesia"
2019-04-16 00:07:49.025206+00:00,-5.890868187,103.4545441,3.751550872,"Southern Sumatra, Indonesia"
2019-04-16 12:07:30.873747+00:00,-6.153849602,103.8596649,3.818110322,"Southwest of Sumatra, Indonesia"
2019-04-16 12:10:26.628842+00:00,4.649348736,96.32209778,3.890659638,"Northern Sumatra, Indonesia"
2019-04-17 05:13:14.382556+00:00,4.006801605,96.78694153,2.963665278,"Northern Sumatra, Indonesia"
2019-04-17 11:52:48.393605+00:00,-1.569213748,99.29473877,3.486568189,"Southern Sumatra, Indonesia"
2019-04-17 13:27:02.742245+00:00,2.063916445,99.00775909,2.684228388,"Northern Sumatra, Indonesia"
2019-04-17 13:46:31.785259+00:00,0.3016767204,98.47867584,3.81339646,"Northern Sumatra, Indonesia"
2019-04-17 16:11:11.603913+00:00,2.935505629,96.21183777,3.930213052,"Northern Sumatra, Indonesia"
2019-04-18 00:41:40.967815+00:00,-3.269976854,101.6512604,3.062739887,"Southern Sumatra, Indonesia"
2019-04-18 14:13:51.550148+00:00,4.730834484,95.3269577,3.106634761,"Northern Sumatra, Indonesia"
2019-04-18 19:48:01.479466+00:00,1.215396523,100.146965,3.82061704,"Northern Sumatra, Indonesia"
2019-04-18 20:01:18.777480+00:00,-4.477103233,102.0672531,4.031821202,"Southern Sumatra, Indonesia"
2019-04-18 20:53:06.414236+00:00,-4.586544514,102.300293,4.577699154,"Southern Sumatra, Indonesia"
2019-04-18 21:36:51.139526+00:00,-4.553951263,102.2995834,2.903307466,"Southern Sumatra, Indonesia"
2019-04-18 21:48:07.386542+00:00,1.090697646,97.04938507,3.908564443,"Northern Sumatra, Indonesia"
2019-04-19 01:20:32.274412+00:00,1.374185324,97.05183411,3.298831547,"Northern Sumatra, Indonesia"
2019-04-19 05:27:21.785414+00:00,-5.658712387,103.2661057,3.733556099,"Southern Sumatra, Indonesia"
2019-04-19 17:04:28.544374+00:00,2.595321178,98.5355072,2.293180554,"Northern Sumatra, Indonesia"
2019-04-19 17:10:06.311795+00:00,-0.9675837159,97.34365845,3.571615341,"Southwest of Sumatra, Indonesia"
2019-04-20 08:15:22.499962+00:00,-5.039318085,101.5661621,3.658527638,"Southwest of Sumatra, Indonesia"
2019-04-20 08:18:50.844076+00:00,1.300620914,97.5298233,3.1013432,"Northern Sumatra, Indonesia"
2019-04-20 08:43:11.399621+00:00,4.223049164,96.32782745,4.103364826,"Northern Sumatra, Indonesia"
2019-04-20 10:10:45.535838+00:00,-3.754053116,101.9363327,4.384130043,"Southern Sumatra, Indonesia"
2019-04-21 08:21:01.719557+00:00,5.271477699,95.54997253,3.149992264,"Northern Sumatra, Indonesia"
2019-04-21 12:19:22.265491+00:00,2.671389341,98.99356842,4.034760157,"Northern Sumatra, Indonesia"
2019-04-21 13:32:48.948653+00:00,-0.4575073719,98.79255676,2.943301206,"Southern Sumatra, Indonesia"
2019-04-21 16:33:24.686900+00:00,3.751941919,96.3883667,3.471848787,"Northern Sumatra, Indonesia"
2019-04-21 23:17:50.483975+00:00,2.377659082,95.29090118,3.957155505,Off West Coast of Northern Sumatra
2019-04-22 07:05:08.485015+00:00,-4.93844223,103.0003204,4.3359192,"Southern Sumatra, Indonesia"
2019-04-22 19:27:42.193025+00:00,-4.379310608,102.1352386,3.939522525,"Southern Sumatra, Indonesia"
2019-04-22 21:45:54.480364+00:00,-6.361769676,103.6894379,3.087867123,"Southwest of Sumatra, Indonesia"
2019-04-22 21:47:49.058819+00:00,-6.498826027,103.6326981,2.980739525,"Southwest of Sumatra, Indonesia"
2019-04-23 04:17:07.422492+00:00,3.429281235,97.465271,4.350545984,"Northern Sumatra, Indonesia"
2019-04-23 07:20:27.187437+00:00,5.155221939,96.23661804,3.767021259,"Northern Sumatra, Indonesia"
2019-04-23 14:00:53.646555+00:00,-5.555902958,103.2894592,3.102408318,"Southern Sumatra, Indonesia"
2019-04-24 00:52:23.866381+00:00,4.486665249,96.39626312,2.580257884,"Northern Sumatra, Indonesia"
2019-04-25 11:40:28.206186+00:00,-2.737653017,102.2932205,3.445204681,"Southern Sumatra, Indonesia"
2019-04-26 19:01:50.952668+00:00,-0.6022484303,99.62769318,3.339686383,"Southern Sumatra, Indonesia"
2019-04-27 05:35:39.665171+00:00,-6.123714447,103.740715,2.928180307,"Southwest of Sumatra, Indonesia"
2019-04-27 13:04:26.691443+00:00,-4.307694435,102.1065598,4.986975759,"Southern Sumatra, Indonesia"
2019-04-27 21:21:17.901158+00:00,0.1813504696,98.6459198,4.538882337,"Northern Sumatra, Indonesia"
2019-04-28 12:57:35.720807+00:00,0.4234431684,98.89076233,2.885522684,"Northern Sumatra, Indonesia"
2019-04-28 22:14:37.125450+00:00,0.4127670825,99.75436401,2.94950561,"Northern Sumatra, Indonesia"
2019-04-29 16:08:11.395578+00:00,-5.263028145,102.5312805,4.026591076,"Southern Sumatra, Indonesia"
2019-04-30 01:36:34.871868+00:00,0.2372666895,98.63085175,3.145253292,"Northern Sumatra, Indonesia"
2019-04-30 01:55:31.515724+00:00,0.1191666275,98.66830444,3.004279071,"Northern Sumatra, Indonesia"
2019-04-30 04:27:53.723915+00:00,0.9927205443,98.85129547,2.707387951,"Northern Sumatra, Indonesia"
2019-04-30 05:30:28.167854+00:00,-3.438344717,99.4635849,3.847432113,"Southwest of Sumatra, Indonesia"
2019-04-30 07:49:29.444088+00:00,0.5075448155,98.26681519,2.947883673,"Northern Sumatra, Indonesia"
2019-04-30 10:31:00.032277+00:00,-0.6446701288,99.74188995,3.168193627,"Southern Sumatra, Indonesia"
2019-04-30 12:25:20.508145+00:00,0.521273315,100.1903458,2.889491315,"Northern Sumatra, Indonesia"
2019-04-30 12:48:01.037153+00:00,1.871577382,98.97036743,4.166331016,"Northern Sumatra, Indonesia"
2019-04-30 22:12:08.633813+00:00,4.64855051,96.38314056,3.476204854,"Northern Sumatra, Indonesia"
2019-05-01 13:01:56.023522+00:00,1.63624537,99.45137787,3.055400619,"Northern Sumatra, Indonesia"
2019-05-01 19:38:44.014169+00:00,0.7947739363,97.24853516,2.735391872,"Northern Sumatra, Indonesia"
2019-05-01 21:46:08.972779+00:00,-9.354698181,99.40257263,6.290112351,"Southwest of Sumatra, Indonesia"
2019-05-05 22:07:43.996697+00:00,2.71082902,95.62889862,4.47144535,Off West Coast of Northern Sumatra
2019-05-06 08:16:29.032327+00:00,1.666659236,96.62304688,3.720546942,Off West Coast of Northern Sumatra
2019-05-06 08:20:17.875602+00:00,-5.404559135,102.0562134,5.126694543,"Southern Sumatra, Indonesia"
2019-05-06 15:21:54.969795+00:00,-5.504664898,101.9807892,3.976631977,"Southwest of Sumatra, Indonesia"
2019-05-06 18:00:29.862162+00:00,4.620716572,96.22485352,3.426685628,"Northern Sumatra, Indonesia"
2019-05-07 05:03:45.891160+00:00,0.3834249675,98.58921814,3.283564211,"Northern Sumatra, Indonesia"
2019-05-07 06:19:47.636968+00:00,1.013083339,98.26457977,3.766048828,"Northern Sumatra, Indonesia"
2019-05-08 02:39:40.625446+00:00,3.173787117,97.2148819,3.57661765,"Northern Sumatra, Indonesia"
2019-05-09 01:20:15.183338+00:00,-2.890709639,103.0295715,3.489257397,"Southern Sumatra, Indonesia"
